machineID,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,rul
55,167.1712541,430.2166143,102.2565695,39.05315639,12.80210744,50.0538834,12.73286557,5.021359669,167.8594892,446.5227369,110.6558126,39.89774626,2.453536212,14.18178201,12.38226621,0.861873994,20
55,171.8179167,453.8019942,100.9721304,41.32590524,15.80249509,49.38653884,13.09125961,4.257069362,168.6855974,449.7852224,111.1563992,40.02163764,3.01274839,13.44118792,11.80348718,1.034432304,19
55,170.8300558,452.7452617,97.47133052,39.47965329,14.1220691,50.48012997,8.464517562,4.642525208,169.3796109,450.9360583,106.277036,39.87135204,3.030668228,13.38837767,11.30030848,1.050851127,18
55,172.1431521,443.6277024,100.8842525,40.10630949,15.142397,41.05568802,9.437509297,5.211698053,170.769716,449.5875282,101.2660637,39.77259623,2.072689052,13.79305988,2.632654755,0.986475659,17
55,164.8473361,446.9926112,99.82940866,39.70327218,13.1446299,59.33415366,10.70847329,5.42769023,169.361943,445.4768367,100.2827383,39.93365932,3.205584165,9.496440233,1.791829498,0.866406648,16
55,173.247782,467.6063385,101.9084299,39.47427629,16.58722597,45.01718781,10.60518532,4.518024301,170.5772485,452.9547816,100.2131104,40.0178833,3.317335861,9.19200289,1.700384903,0.775067881,15
55,174.3981176,445.6415729,99.39341741,41.05043074,14.21256521,48.21437526,12.35028993,5.683571144,171.0932887,451.3226973,99.89736779,39.9627884,3.733201195,9.713629925,1.670520396,0.660109168,14
55,166.0894969,441.6266563,101.3106886,38.59989699,13.46853137,38.54145212,10.23762367,3.982985062,170.1451769,449.0989763,100.6652394,39.78683714,4.365238428,10.54375728,1.039980562,0.896135548,13
55,173.0933459,444.8387359,97.45862434,39.13871385,13.84526812,49.35913101,8.890335112,6.125692338,170.3352157,449.3411829,99.98011379,39.59331801,4.492784434,10.39957644,1.747402798,0.914192079,12
55,171.1017886,458.9142234,100.715133,41.78057702,11.63618824,47.44659904,10.27610171,4.439812543,171.5861062,451.7255054,100.1572586,40.00877898,3.293464129,11.07143969,1.773013381,1.346473321,11
55,163.7881415,445.7384216,99.03511796,40.73993424,11.58287033,67.38679242,12.68560314,4.452157974,169.6941781,447.351922,99.58259625,40.26191057,4.569949421,6.676643306,1.509612556,1.339820743,10
55,171.3560042,456.3230818,99.83792002,40.50944607,12.15705855,45.12749898,11.23668802,4.159722996,169.0857554,449.4882238,99.67149677,40.15371363,3.947197706,7.632950787,1.508774781,1.280766896,9
55,171.9219773,373.6603972,98.49898734,41.2100252,9.523449538,57.0566322,5.270380337,4.093951813,170.2522515,435.894972,99.10915652,40.67573927,3.694066283,35.34551006,1.246224414,0.987465123,8
55,169.1002297,367.3861571,100.1827866,40.62290476,11.44782103,52.87332583,10.55178785,5.542041531,169.4536283,420.4044562,99.65398897,40.97257746,3.341064364,45.85549788,0.888329071,0.524435237,7
55,163.7852597,439.7517747,100.6528192,42.22914149,16.61087736,57.30456761,9.303317005,4.919365546,167.9903225,416.5719665,99.64152621,41.06229035,3.979902484,42.51112624,0.86996735,0.704623505,6
55,173.4842331,450.0992233,99.65981849,37.60062343,16.45484391,39.32627542,9.145551455,2.945682594,169.9295408,417.4441268,99.76646632,40.43442819,3.777578113,43.2965788,0.803418672,1.72439461,5
55,173.8064589,459.0180964,102.4876718,40.41935006,13.98395217,49.41542211,10.21501632,4.181229022,170.4196317,417.9831297,100.2964167,40.41640899,4.149552278,43.91396169,1.464372123,1.723885385,4
55,170.056007,451.9527824,98.35618364,40.53371311,12.61065984,39.46411662,6.626076178,4.738288237,170.0464377,433.6416068,100.2678559,40.28114657,4.063679,37.6737219,1.508908241,1.67179374,3
55,168.3329042,463.2068779,99.65136322,47.00469576,14.57915643,33.22646383,10.80785064,7.125212425,169.8929726,452.8057509,100.1615713,41.55750477,4.122410636,9.017147827,1.534890927,3.468553049,2
55,165.9545028,439.2447031,99.1038388,50.23842143,17.47807433,47.84218106,9.803625513,4.146001722,170.3268212,452.7043366,99.85177518,43.15936076,3.363158559,9.201631885,1.566936982,5.248831923,1
55,169.5830966,451.9197884,99.36196924,41.76475784,15.87933547,39.62301099,13.20274262,7.240558224,169.5465939,453.0684496,99.79220533,43.99218764,2.862841485,9.108322111,1.581651485,4.409600316,0
55,165.5461903,459.8517661,96.89528929,40.61642493,13.32821841,49.396265,10.24875225,4.808149997,167.8945402,453.2351836,98.67372884,44.03160261,2.061177853,9.250975783,1.104323391,4.370387212,44
55,168.154273,438.4304919,100.7238854,42.41462269,17.27574942,37.16923087,9.682204246,4.398979777,167.5141934,450.5307255,99.14726918,44.40778453,1.707777822,11.43772362,1.401715478,4.06426397,43
55,170.783072,448.6367908,95.57300568,39.19737982,17.340212,39.29120206,10.28120482,4.80870029,168.0042269,447.6167081,98.33159767,42.84632134,2.26277684,8.996259622,2.064816811,4.309480807,42
55,168.9401101,441.6060541,97.82035043,40.52689522,13.25252942,50.57281802,9.422728958,5.91512914,168.6013484,448.0889782,98.0749,40.9040161,1.960380968,8.494896223,2.024192601,1.241002096,41
55,167.5474891,450.5935164,95.82096144,39.91519768,11.4462854,47.37789038,10.09937291,5.497916424,168.1942269,447.8237238,97.36669844,40.53410407,1.916404484,8.365088952,2.079986017,1.195099974,40
55,169.8084445,451.0894117,100.8177691,41.3973257,17.09375002,42.9197124,10.04501533,5.355257938,169.0466778,446.071253,98.15119441,40.69028422,1.289443988,5.712573813,2.545381113,1.257921843,39
55,173.3416218,444.2639973,102.7818051,42.18573239,15.10198332,52.99829358,9.568946083,3.69368963,170.0841475,447.237954,98.56277836,40.64450616,2.174804806,4.141647752,3.158032225,1.181314246,38
55,171.4189999,447.6226224,97.90803671,38.58688882,11.88268692,51.70005121,11.7157264,5.017492275,170.2113331,447.0351204,99.02978457,40.52240796,2.24341025,4.080395278,2.751914883,1.382668438,37
55,167.2973504,452.0853636,101.1335375,38.02415785,13.93434635,47.90400445,11.10940144,4.22585444,169.8827811,449.1309823,99.69242197,40.02186049,2.572309925,3.188475854,2.786563552,1.777328238,36
55,169.3401075,430.4350226,102.5706194,39.86159536,12.96425354,48.79195805,9.524254489,5.426859613,170.2413048,445.0992835,101.0423536,40.01114002,2.272956394,8.757745717,1.952177174,1.778293844,35
55,175.0135233,450.7132532,96.26555729,37.10801165,15.26789688,44.64794774,8.518627562,3.822927054,171.2823206,445.0240518,100.1319112,39.15327721,3.075445288,8.694813984,2.909759473,1.966997496,34
55,171.2629468,438.064557,104.695129,38.74164635,13.87129319,47.66674818,11.93032493,4.751032386,170.8665856,443.7841637,100.514576,38.46446,2.86046022,9.254315667,3.425480179,1.009656676,33
55,167.6974481,440.8813803,100.9188859,39.76988233,14.1369743,57.5767162,7.970592405,4.767008289,170.1222752,442.4359153,101.1167458,38.70105871,3.150286169,9.043961413,3.102097475,1.171203474,32
55,171.5868014,454.5818935,97.30131476,39.35121928,14.16649447,34.32099714,9.840866882,4.94795381,170.9801654,442.9352213,100.3503013,38.96647099,2.746906021,9.751145493,3.539494344,1.129066638,31
55,171.5118877,454.5658739,99.57616588,37.82225031,17.26510525,52.56855075,10.27949235,4.432996504,171.4145215,447.7613916,99.75141056,38.55860198,2.589960595,7.792574488,3.316180165,1.092631411,30
55,175.7073977,456.121305,103.1374799,40.73868222,17.2447467,44.82285019,9.964281537,5.653280981,171.5532963,448.8430019,101.1257951,39.2847361,2.837748397,8.634554544,2.909374162,1.094024378,29
55,178.2482956,456.6852701,97.75020579,41.68637206,11.50764632,46.62617367,8.440707791,4.052737552,172.9503661,452.5671445,99.73681044,39.87368124,4.098504499,6.599284661,2.39091505,1.45998153,28
55,172.1008925,446.6624077,96.16081956,41.30562178,17.29402723,56.64164371,11.1266223,4.294458375,173.831055,453.72335,98.78519718,40.18082913,3.018333566,4.056692253,2.726190957,1.588565755,27
55,169.3863243,456.1574397,98.88235837,40.0324772,16.71532706,58.22946736,11.88043524,6.047243539,173.3909596,454.0384593,99.1014059,40.31708071,3.542311625,4.198756797,2.599810667,1.527669627,26
55,170.1854254,464.5022363,99.83359808,39.1347939,8.615261083,36.93513879,10.61453431,5.942811003,173.1256671,456.0257317,99.15289234,40.57958943,3.761134289,6.324247749,2.614073263,1.020314558,25
55,169.1352521,434.1043786,101.3939697,38.27791395,16.87647631,44.5739084,9.743726343,4.700707498,171.811238,451.6223465,98.8041903,40.08743578,3.781665766,11.65731548,1.991923706,1.434005804,24
55,169.1725243,453.2432296,98.63313275,41.09968236,13.98029395,56.44767014,7.434995732,4.305463165,169.9960837,450.9339384,98.98077569,39.97009784,1.250715601,11.38196551,1.91268826,1.286924195,23
55,170.0162344,437.0486154,100.8707197,39.51348129,10.19250997,49.06704334,9.898457631,3.799592787,169.5791521,449.0111799,99.92275572,39.61166974,0.489434392,12.9833333,1.205882399,1.049668579,22
55,166.5876181,453.2023695,96.99729768,37.45745068,12.40698338,48.68267165,9.630606866,5.724380669,169.0194108,448.4201659,99.54574359,39.09666443,1.440809325,12.63940592,1.77354143,1.373375862,21
55,171.6881679,454.7106755,100.6612418,39.66477938,16.30917077,56.32280462,11.45703043,4.540463627,169.3199593,446.4618537,99.71127234,39.20266153,1.844908766,10.00975673,1.844334167,1.397298183,20
55,172.1600975,454.6178745,99.96308782,41.29937965,16.64461954,52.88400432,8.668778896,5.334627095,169.9249284,450.5645529,99.42509596,39.80695467,2.225819135,7.590021411,1.614677221,1.543128854,19
55,163.4569761,435.0508038,99.30753359,38.42423576,21.37271767,43.79118432,13.12335398,4.155508737,168.7818188,446.9260677,99.55997613,39.27186535,3.692962221,9.97173418,1.55919707,1.443446435,18
55,190.3644775,462.754193,99.68224934,41.08252906,19.89921785,47.45616233,11.26365383,5.550862305,172.8514674,452.0671833,99.32228205,39.5856749,10.44065437,10.22927258,1.390934182,1.662971217,17
55,190.7289646,454.7559263,101.1325521,39.01985922,13.73652899,50.85042653,11.48590327,3.999303168,177.6797367,452.3778946,100.1493329,39.89815661,12.24578734,10.29575221,0.739974865,1.261395855,16
55,173.2960314,461.1137624,96.85429855,39.133315,13.77606623,43.84502397,7.614311573,6.009319057,178.0013094,453.658512,99.38794429,39.79186374,12.06894942,11.03045408,1.57217117,1.307526758,15
55,170.7379699,461.6011292,96.92903145,41.42304867,14.60756863,48.68616579,9.094132118,4.671479579,177.7168839,455.0551629,98.78113301,39.81659754,12.25632504,11.60921283,1.854808037,1.343838359,14
55,175.7127949,453.3348393,98.02824625,38.75248944,13.14452311,35.83052634,9.990963873,4.91303336,180.1680477,458.71197,98.52527555,39.88224828,9.6371728,4.330682107,1.852274082,1.264487127,13
55,169.879692,429.4973319,100.7244639,40.29529363,13.87625438,44.52040478,10.63898343,3.749459949,176.0710906,452.0605978,98.73371846,39.72480119,8.506735454,13.14316348,2.061812065,1.118223519,12
55,166.9164105,459.7854003,99.81430286,39.00376872,15.5848669,37.69744378,11.50040153,5.216316951,171.3085798,453.0664926,98.4700686,39.72158309,3.35430847,13.58601893,1.737093788,1.120779663,11
55,173.3282894,438.953776,102.7206474,39.20175789,16.45334205,54.07003909,12.03430725,5.836605057,171.3150314,448.6344953,99.64333838,39.73527167,3.359114324,13.91507152,2.271776668,1.112183688,10
55,163.6459342,384.9196944,98.02648801,41.21680746,12.41387879,38.19647484,6.082130302,4.779987584,169.8966242,433.2982084,99.86282969,39.69402343,4.836249925,29.53790211,1.977987471,1.035091813,9
55,167.8795539,357.7260472,100.0300432,38.98398766,18.95490746,51.43586505,7.756272418,4.726049521,168.329976,414.17645,100.2631891,39.74032307,3.589082454,41.74753701,1.696361071,0.986484478,8
55,187.6932578,422.6587084,98.79022114,39.98830951,9.842230934,59.81031668,11.06541643,4.878728452,171.8926892,412.8087253,99.87634052,39.67892625,9.494689153,41.22891375,1.783196888,0.952268818,7
55,188.9091018,452.1625725,96.89509667,38.86146236,17.09047121,35.60279753,10.71648117,3.816183537,176.2912274,411.2841597,99.29249928,39.65046497,11.49625748,39.14584622,2.23040231,0.979237317,6
55,172.5844225,438.1359548,101.8900049,39.56530941,13.64492766,49.57739274,8.807240467,5.151815264,176.142454,411.1205954,99.12637077,39.72317528,11.54887957,39.00277736,1.920652233,0.950671128,5
55,172.118476,451.3248003,102.2579604,38.79360175,12.0732589,52.8442263,11.06705144,4.469413401,177.8369624,424.4016166,99.97266525,39.23853414,9.736260514,39.15619307,2.223266733,0.518142606,4
55,169.9366445,455.4531483,99.48384215,37.84991487,14.35264606,47.56344855,8.315264828,3.489289687,178.2483805,443.9470368,99.86342505,39.01171958,9.241182139,13.61321624,2.233139524,0.818555492,3
55,174.9902658,418.7769339,100.4325332,38.88354014,15.15122603,52.61999677,9.327413598,5.316608983,175.7077821,443.170682,100.1918875,38.79076571,7.594968612,15.154258,2.155245243,0.612113428,2
55,167.2637012,361.2722206,98.28871772,50.0295289,13.14902105,54.18344597,10.17931452,4.661760414,171.378702,424.9926116,100.4706117,41.02437901,2.917926567,38.38260936,1.654170322,5.070956258,1
55,171.330816,423.2796435,100.1522698,49.05709395,16.29633449,53.01374208,9.045307144,4.688844241,171.1279807,422.0213493,100.1230647,42.92273592,2.841276431,37.67938295,1.451536919,6.06702604,0
55,169.296641,463.2730012,99.682327,38.54816137,15.5089888,57.03882091,9.338236028,6.154992622,170.5636137,424.4109895,99.60793797,42.87364785,2.875394777,40.29081235,0.827274136,6.10963021,44
55,169.8350014,467.0413181,104.9846845,39.84309788,11.57278612,45.18758064,7.529651696,5.385482833,170.5432851,426.7286235,100.7081064,43.27228445,2.881288765,42.77928937,2.528817915,5.754609231,43
55,167.0507497,455.9463429,99.43595123,38.83108308,16.88554198,60.3971788,10.66415536,5.066985979,168.9553818,434.1625052,100.50879,43.26179304,1.804319983,44.25608197,2.594392189,5.764649864,42
55,165.5611259,452.6599956,101.9590283,39.09630311,13.51826142,45.51294772,11.33089252,4.69796858,168.6148668,452.4400603,101.2428522,41.07514788,2.296830432,17.27152017,2.313207578,4.487948434,41
55,172.0194698,436.6900873,126.7957724,40.98074896,14.76185294,61.23330057,11.30404789,7.20329793,168.7525976,455.122149,106.5715527,39.45987888,2.51106618,11.77906381,11.52378883,0.977075089,40
55,170.1962807,461.5941978,126.5064612,39.90212413,16.9954006,44.22127848,8.787517334,4.476425857,168.9325255,454.7863883,111.9363795,39.73067143,2.590761511,11.50948223,13.57592675,0.839108446,39
55,166.8622247,448.4675562,100.8839055,40.12974094,14.73392134,55.26324938,8.585480311,4.350956494,168.3379702,451.071636,111.1162237,39.78800004,2.67172151,9.36242671,14.2099524,0.858282566,38
55,175.0063858,450.3968732,100.3551798,40.86611838,15.57389865,45.73330019,7.325702226,4.726520071,169.9290974,449.961742,111.3000694,40.1950071,3.830952402,8.960375967,14.02580918,0.768923141,37
55,169.0934492,440.4933917,101.8921234,39.9195582,19.00363111,39.09217312,10.75136702,5.760029269,170.6355621,447.5284212,111.2866885,40.35965812,3.075242116,9.668469168,14.03697614,0.523961599,36
55,168.4412977,442.500728,101.6244217,39.61198444,13.0502958,52.48810131,7.965276285,4.76340542,169.9199276,448.6905494,106.2524183,40.08590522,3.088988034,8.291150274,11.33859703,0.473471718,35
55,172.3988024,459.2473647,97.4161142,39.60808927,8.610655838,55.40081597,8.627246868,5.626345526,170.360432,448.2211828,100.4343489,40.02709825,3.288830235,7.396170863,1.793006498,0.518156145,34
55,167.204024,452.884261,99.90787911,41.49645717,14.79544035,54.80957197,8.911424807,5.901858014,170.4287918,449.1045237,100.2391436,40.30044149,3.200301119,7.690830843,1.784939288,0.843925447,33
55,167.2734212,454.990585,100.3503663,39.92336836,16.79508404,48.34752206,7.20691205,5.873666017,168.8821989,450.0232661,100.2381809,40.11189149,2.121907033,8.144793256,1.784862355,0.789506005,32
55,172.5208972,443.8146365,102.0783994,40.07391949,14.38628195,36.29209161,8.359764892,3.066423416,169.5676885,450.687515,100.2754361,40.14276375,2.685887944,7.260734663,1.829403802,0.783096932,31
55,170.6749072,453.1892488,100.3234399,39.28842177,13.80862422,32.47428261,8.941983708,5.680435853,170.0144104,452.8252192,100.0152398,40.07805121,2.637013035,5.640464639,1.675627103,0.848557334,30
55,166.3835089,445.7344919,99.51119108,38.92204862,16.5482832,33.90690571,11.02233709,3.619461953,168.8113517,450.1226447,100.4342552,39.94084308,2.649373504,4.994353816,0.981280617,0.987616526,29
55,174.0257457,448.801158,100.2182949,41.08319999,14.73817621,53.13465433,13.42447158,4.953651388,170.175696,449.3060241,100.4963383,39.85819165,3.29302085,4.758143974,0.948939155,0.829522968,28
55,164.6045771,444.1733752,102.7665601,40.93598045,12.62497788,56.03216356,12.9734956,4.46942201,169.6419272,447.1425821,100.9795771,40.06071406,4.017635076,3.911111799,1.37540381,0.96238473,27
55,168.4007413,446.4628305,99.13032367,37.56254907,12.13124567,52.61081921,11.29294859,4.84219729,168.817896,447.6722209,100.3899619,39.55843998,3.688580488,3.506117379,1.417836391,1.473430959,26
55,169.8279212,447.8012692,99.36526927,40.27423017,15.4491681,43.08385278,11.15921996,5.186955338,168.6484989,446.594625,100.1983278,39.75560166,3.600371075,1.798918257,1.49189408,1.494078085,25
55,167.525678,453.884769,96.87766883,39.46449079,14.75549809,45.76484099,9.560817664,5.913186284,168.8769327,448.2246804,99.67162335,39.86409009,3.453994957,3.607817753,2.125471887,1.437025005,24
55,172.977221,454.6872008,97.90527387,39.95191512,9.879898694,41.17800415,14.52476044,5.336956337,168.6672277,449.401889,99.20901914,39.63783312,3.074188216,4.652100056,2.226075605,1.27727118,23
55,169.644253,457.396371,99.19663028,39.44409275,18.43600914,43.34325083,9.078436341,5.89685365,169.6751629,452.0464881,98.49503319,39.33945558,2.071974548,4.695024038,1.074340127,1.052721441,22
55,172.8178778,462.6250332,99.17738449,38.51446827,8.418983325,45.61054754,11.05190322,4.731752208,170.5585902,455.2789286,98.50444535,39.52983942,2.319622898,5.400417261,1.08147968,0.666120671,21
55,171.9287397,436.365877,99.92596651,40.46919153,15.51327438,54.81155557,12.08950381,5.040847083,170.9787539,452.9918502,98.6165848,39.56883169,2.344320067,9.90318788,1.21400386,0.723797243,20
55,172.1864177,455.722709,103.1445974,39.50091243,19.48036804,59.96055127,13.5598749,5.147578806,171.9109019,453.3594382,99.86997051,39.57611602,1.339175679,9.978441783,1.96973425,0.72266702,19
55,165.2515323,449.2670806,97.19946067,40.97730045,14.00796435,49.05274643,12.1273321,5.518882083,170.3657641,452.2754141,99.72880787,39.78119309,3.100261248,10.09190391,2.161675712,0.961873214,18
55,173.478242,464.5234839,97.51100444,39.64767563,18.35206456,55.82801103,11.79133677,4.872486964,171.1325619,453.7008367,99.3916827,39.82190966,3.341912827,11.41290895,2.385295564,0.948248569,17
55,167.5534768,442.9669822,103.5130315,41.00079783,15.80043365,49.15249874,10.60924822,4.619948372,170.0796817,449.7692265,100.2588121,40.31917557,3.503580389,10.94651224,2.997439121,0.714266894,16
55,176.2236423,449.599712,96.75188393,38.98339428,14.63981946,59.44187174,11.45424307,5.16806882,170.9386622,452.4159935,99.62399559,40.02201612,4.464871232,8.134134847,3.395267447,0.9166511,15
55,170.4297849,445.6046049,98.09683689,39.88701911,12.18163464,43.90830332,10.45359877,4.808492205,170.5873357,450.3923727,98.61444349,40.09923746,4.410929918,8.361250513,2.781769384,0.87719103,14
55,172.8156341,426.0250833,95.88636021,40.35804194,12.07556619,47.55143907,10.41308824,4.178637272,172.100156,445.7439732,98.3518234,39.97538576,3.274011298,13.8212017,3.002015118,0.757816822,13
55,166.2278203,453.5612465,98.45317023,40.57306109,15.58358902,55.70453146,7.762514138,5.536341259,170.6500717,443.5515258,98.54025656,40.16046285,4.029518669,10.58900464,2.965389454,0.770665227,12
55,173.5717581,439.4192733,97.05837641,39.5376652,15.93591233,35.11144859,9.719333419,4.589453735,171.8537279,442.841984,97.24932553,39.86783633,3.7633593,10.75551775,1.037918802,0.638212778,11
55,173.7659332,448.4961759,100.5893825,39.23898914,12.45252521,45.3036465,8.575503708,3.937517749,171.3621861,442.6212768,98.01682525,39.9189553,3.162428015,10.59226237,1.751596073,0.554393253,10
55,169.9224535,440.0497309,100.0907402,39.3400285,11.35403845,41.90021768,9.095014412,5.105169008,171.2607198,441.5103019,98.4156059,39.80955718,3.207638724,10.49196555,1.98569549,0.613128062,9
55,167.9844287,449.2094474,100.3951883,40.17863196,16.52382998,50.50458526,12.08269068,3.608011922,170.2944788,446.1471748,99.31737152,39.77367518,3.346789544,6.170641361,1.518856707,0.577201687,8
55,179.6326973,453.7415651,100.2623773,38.63271358,11.96559408,53.994264,8.466503625,5.57714361,172.9754542,446.1832385,99.67921294,39.38560568,4.458992862,6.225091595,1.476418711,0.55732239,7
55,173.5316443,460.8216662,99.59993849,39.97318733,12.99951479,48.994284,11.52571471,4.910309845,172.9674314,450.4637171,100.1875254,39.4727101,4.457687645,7.614573481,0.375779723,0.617783777,6
55,174.0446591,441.3260678,101.302071,42.23616893,12.73691411,37.02981,10.67827085,4.327203004,173.0231766,449.0296955,100.3300631,40.07214606,4.471889798,8.678569044,0.621284857,1.352043735,5
55,167.8506279,444.9203238,99.66594602,40.38972488,11.90741751,50.71018473,11.57475057,5.488050606,172.6088115,450.0038141,100.2451042,40.28208533,4.905952446,7.628448047,0.687689151,1.290017126,4
55,170.1520855,456.6461803,100.2112384,39.28451619,12.93012207,46.98545197,9.334748964,5.431026785,173.0423428,451.4911606,100.2083142,40.10326218,4.471697591,8.142510204,0.682553959,1.367582697,3
55,163.3526231,438.3941305,98.4152227,49.41731688,14.24427749,56.07014072,9.783824035,7.789142999,169.786328,448.4216737,99.83888332,42.26018284,4.399830986,9.805113699,1.048019329,4.147550417,2
55,171.3893315,442.5669642,99.87054217,48.56321497,12.5603951,39.6345303,7.200401688,4.209635493,169.3578654,444.7707333,99.89300406,43.97818837,4.032938625,7.04329468,1.039548031,4.705019883,1
55,168.5396266,453.3737748,97.73052904,43.05997147,16.29744774,43.21162462,10.21237333,5.849041289,168.2568589,447.1802747,99.17869566,44.14294888,3.070047983,7.60836962,1.056206238,4.642779578,0
55,168.6220753,443.2815403,99.32083402,40.41310989,14.98639028,42.88325164,6.774011497,5.673494831,168.5723993,421.5110097,99.07508245,39.92475407,3.120836581,39.59877633,0.796122231,1.782259393,89
55,169.0404247,441.4224187,101.5054101,40.09036615,14.73547084,45.61583492,8.439570711,4.757060818,169.2928268,415.7452448,99.57870409,39.42093819,2.586493525,32.1204216,1.338455792,1.031564473,88
55,167.830298,446.6128307,103.5475092,40.81197561,13.41670978,34.23211543,12.27171638,5.348618139,169.332568,428.1409179,100.5694182,39.8030244,2.555933664,28.91171734,2.063972767,1.139272468,87
55,168.3204656,450.7297383,100.2461382,40.84408544,14.16445694,55.96084929,9.889290239,5.383015741,168.2448822,442.8201529,100.9802821,40.39690653,0.641846829,6.982432281,1.631519186,0.445410779,86
55,166.910366,471.6159805,97.80626459,39.7202927,15.23031233,48.48528552,11.11691568,5.901959506,168.1447259,450.7325017,100.4852312,40.37596596,0.819074544,12.19924028,2.179917414,0.480128787,85
55,168.7763058,454.4978422,97.6277427,40.83832737,12.47392618,51.78561744,7.332933831,4.560065316,168.175572,452.9757621,100.1466129,40.46100945,0.844068382,11.49767076,2.512183704,0.524006448,84
55,168.2339053,439.6030322,102.3953831,39.99914981,14.06501861,45.04939671,11.58313513,5.432648041,168.0142681,452.6118848,100.3246076,40.44276619,0.702699009,11.97365712,2.659722499,0.541434394,83
55,181.2274407,464.9776212,102.9465746,38.02923884,14.85354273,45.39501379,9.126003096,5.675553119,170.6936967,456.2848429,100.2044206,39.88621883,5.929429591,12.47941846,2.485552608,1.152462436,82
55,186.3271794,444.9914508,99.61764265,39.46230992,12.3845055,53.6378254,8.440412213,5.024437235,174.2950394,455.1371854,100.0787215,39.60986373,8.867887974,13.35139946,2.498772389,1.023841818,81
55,181.9401751,457.7949591,100.6293243,38.93396299,16.07286119,41.31205767,9.097209817,5.297590468,177.3010013,452.3729811,100.6433335,39.45259779,8.265794196,10.12852922,2.151779693,1.06230794,80
55,178.4043555,454.7031464,101.7569031,39.56007426,13.36217048,50.58319401,9.071916462,4.960481179,179.2266112,452.414042,101.4691656,39.19694716,6.769425836,10.13970689,1.34692983,0.754736901,79
55,169.3555876,445.3957907,99.44333674,37.57118128,12.51218998,32.85149807,9.581799577,4.517391484,179.4509476,453.5725937,100.8787563,38.71135346,6.317562709,8.509954359,1.479870577,0.880211698,78
55,164.1606424,454.9036673,98.15681559,38.48225839,13.90425199,44.67738617,11.32573923,3.988198802,176.037588,451.5578029,99.92080447,38.80195737,9.110828457,5.938802207,1.351369471,0.813211135,77
55,172.9687194,455.5462856,101.8571447,40.56100943,17.8066335,47.33131581,8.453281991,5.718363577,173.365896,453.6687698,100.3687049,39.02169727,7.068970102,4.785070354,1.577912414,1.12494666,76
55,167.2127088,466.0135845,94.85034013,40.07779852,17.78276875,41.98744917,8.900371382,5.626245905,170.4204027,455.3124949,99.21290805,39.25046438,5.49647955,7.304920336,2.901048341,1.215318944,75
55,167.2736221,457.0166206,93.17300073,40.34106033,13.2767831,56.79667843,11.20501653,5.331625475,168.194256,455.7751898,97.49612758,39.40666159,3.249047235,7.329900248,3.497721387,1.311445191,74
55,172.8899886,441.4418842,96.50890992,40.05178191,15.35167614,39.51732033,10.9725302,4.901144656,168.9011362,454.9844084,96.90924222,39.90278172,3.886773948,8.796232147,3.331554542,0.820985738,73
55,165.8727571,452.7008929,98.64391538,39.47350913,19.44431455,44.09779734,10.62932223,5.099136605,169.2435592,454.5438536,97.00666218,40.10103186,3.411032763,8.856244706,3.383866911,0.408026702,72
55,168.6277597,453.6333858,98.11183677,39.22857955,18.46355385,44.58251986,7.532212078,5.07292771,168.3753672,454.1612736,96.25760059,39.83454589,2.705281066,8.84342306,2.274367207,0.463805711,71
55,169.6403121,467.1162645,96.84290975,40.55442635,13.71510219,43.9212492,9.105217877,5.626711435,168.8608879,454.3818096,96.65611451,39.92987145,2.66194675,9.218674801,2.136534743,0.564376685,70
55,167.1966239,450.7552487,98.86901452,40.41912029,13.83370033,49.85936698,9.532970999,4.336114494,168.8454883,453.1295352,97.79531727,39.94548345,2.673621979,9.196529501,1.064783202,0.579472525,69
55,169.9759301,447.0543194,97.25140561,39.68452161,13.47100432,43.07146842,9.132027578,4.527190098,168.2626766,454.2520223,97.9438164,39.87203139,1.718617656,7.620888956,0.875469752,0.585871001,68
55,173.0529859,438.964131,100.7895688,38.99316387,16.32104511,59.76260078,11.69317822,4.736938507,169.6987223,451.5046699,98.37294709,39.77596234,2.16441662,10.31849898,1.561505008,0.696494997,67
55,165.4866616,438.3939014,98.87214214,39.43542416,16.82628594,33.91306706,10.5841985,3.928641891,169.0705027,448.456773,98.52500816,39.81733126,2.887905503,11.6918575,1.566731933,0.66109805,66
55,170.588184,442.6212261,100.8844065,39.31989042,16.4480817,55.80327519,10.05392353,6.571696932,169.2600771,443.5577653,99.33330751,39.57042407,2.96475017,5.307394147,1.523906331,0.535612953,65
55,165.5254772,454.9742828,98.4665889,40.80519922,8.872489187,40.62165313,11.52942123,5.145901408,168.9258478,444.4015721,99.25282239,39.64763986,3.327530062,6.849211339,1.564641006,0.693198738,64
55,171.6802662,443.0887133,100.7922805,39.49941253,19.88299886,52.71057353,12.00749297,6.296788538,169.266715,443.6084509,99.96099736,39.61061804,3.542351657,6.693058113,1.188392721,0.695675205,63
55,169.0606234,458.707642,101.9780625,41.3317844,15.43386509,53.83198567,12.41593501,5.191004257,168.4682425,447.5571531,100.1986961,40.07834215,2.859713966,8.769873527,1.478903868,0.925093342,62
55,171.1006837,436.5533413,102.5489947,38.84754377,13.61627012,38.13514423,5.844299409,5.074564743,169.5910469,447.1890411,100.9340666,39.96076607,2.472262574,9.274749162,1.565961038,1.055413567,61
